spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,runtime
4.0,14.0,15.0,12.0,0.0,1.0,334.0,121.0,90.0,2.0,1782694389.0,0.85,1.0,961.0,0.6,0.0,1696956193.0,1472101740.0,66.0,0.0,682.0,1.0,39.0,5.0,406.0,0.52,2.0,238.765
3.0,8.0,8.0,44.0,1.0,0.0,381.0,69.0,40.0,8.0,1995183621.0,0.7,1.0,926.0,0.88,1.0,1581541724.0,1945256022.0,37.0,1.0,777.0,1.0,19.0,1.0,366.0,0.77,8.0,600.888
2.0,8.0,15.0,40.0,1.0,1.0,402.0,50.0,38.0,4.0,1872681403.0,0.74,0.0,931.0,0.72,0.0,1238141448.0,1677714052.0,26.0,0.0,626.0,1.0,46.0,2.0,406.0,0.69,8.0,227.542
2.0,8.0,14.0,44.0,1.0,0.0,270.0,32.0,99.0,4.0,1478808734.0,0.83,0.0,598.0,0.75,1.0,1866419823.0,2087180054.0,44.0,1.0,905.0,0.0,48.0,3.0,481.0,0.66,2.0,249.597
2.0,13.0,8.0,25.0,0.0,1.0,493.0,57.0,126.0,1.0,1473172790.0,0.7,0.0,755.0,0.78,1.0,1824735266.0,1668031809.0,48.0,1.0,579.0,1.0,27.0,2.0,269.0,0.56,3.0,537.907
3.0,15.0,11.0,48.0,0.0,1.0,289.0,96.0,105.0,3.0,1130032546.0,0.79,0.0,695.0,0.81,1.0,1394850421.0,1565074911.0,61.0,0.0,729.0,0.0,43.0,1.0,387.0,0.61,4.0,312.014
2.0,12.0,11.0,23.0,1.0,0.0,353.0,101.0,51.0,9.0,2030272329.0,0.69,0.0,743.0,0.55,0.0,1175104643.0,1327925827.0,50.0,1.0,548.0,0.0,31.0,3.0,204.0,0.55,5.0,254.983
3.0,14.0,10.0,12.0,0.0,0.0,321.0,70.0,39.0,1.0,2029500389.0,0.61,1.0,702.0,0.89,0.0,1741505446.0,2060356342.0,49.0,1.0,544.0,0.0,43.0,4.0,127.0,0.79,8.0,440.886
2.0,16.0,13.0,53.0,1.0,0.0,461.0,120.0,120.0,8.0,1135053162.0,0.81,0.0,652.0,0.86,1.0,1758624517.0,1758559100.0,48.0,0.0,551.0,0.0,35.0,2.0,297.0,0.5,4.0,220.709
3.0,8.0,12.0,46.0,0.0,1.0,461.0,59.0,79.0,4.0,1369435019.0,0.56,0.0,884.0,0.59,0.0,1560743708.0,1881121511.0,35.0,1.0,748.0,0.0,35.0,4.0,487.0,0.71,5.0,318.07
2.0,16.0,15.0,4.0,1.0,0.0,298.0,82.0,52.0,5.0,1929325141.0,0.85,1.0,1003.0,0.7,0.0,1379331936.0,1603723165.0,33.0,0.0,523.0,1.0,30.0,4.0,157.0,0.75,4.0,277.836
3.0,10.0,14.0,59.0,0.0,1.0,368.0,71.0,96.0,6.0,2133742253.0,0.52,1.0,704.0,0.66,1.0,1274819382.0,2037607493.0,65.0,0.0,620.0,0.0,26.0,4.0,344.0,0.51,3.0,329.224
3.0,15.0,10.0,27.0,0.0,1.0,261.0,51.0,50.0,10.0,1781601185.0,0.71,1.0,767.0,0.66,0.0,1153676227.0,1313160470.0,53.0,0.0,721.0,0.0,23.0,4.0,375.0,0.83,6.0,384.835
4.0,11.0,14.0,56.0,0.0,0.0,411.0,53.0,93.0,8.0,1655097808.0,0.6,1.0,683.0,0.65,0.0,1626946620.0,1513142522.0,66.0,0.0,978.0,1.0,30.0,3.0,395.0,0.73,3.0,218.728
3.0,14.0,12.0,56.0,1.0,1.0,296.0,69.0,41.0,9.0,1402674084.0,0.79,1.0,630.0,0.87,0.0,1136750979.0,1317356913.0,58.0,0.0,860.0,1.0,18.0,1.0,245.0,0.57,9.0,249.778
4.0,15.0,12.0,63.0,1.0,0.0,381.0,118.0,58.0,5.0,1198660821.0,0.76,1.0,792.0,0.88,1.0,1355262626.0,1840816860.0,71.0,0.0,806.0,0.0,44.0,5.0,459.0,0.84,8.0,284.399
2.0,9.0,13.0,29.0,0.0,0.0,227.0,83.0,113.0,10.0,1980106296.0,0.81,0.0,545.0,0.55,0.0,1402342019.0,1230158646.0,64.0,0.0,916.0,0.0,43.0,1.0,474.0,0.62,6.0,483.657
3.0,13.0,16.0,27.0,0.0,0.0,215.0,70.0,59.0,9.0,2108898975.0,0.7,0.0,915.0,0.5,0.0,1205184165.0,1480488392.0,70.0,0.0,585.0,0.0,45.0,3.0,213.0,0.56,9.0,259.604
4.0,11.0,8.0,7.0,0.0,1.0,353.0,48.0,108.0,7.0,1104198555.0,0.74,0.0,990.0,0.77,0.0,1267908352.0,1878801113.0,43.0,0.0,948.0,1.0,19.0,5.0,498.0,0.89,5.0,629.615
4.0,15.0,14.0,39.0,1.0,0.0,381.0,38.0,121.0,8.0,1080535326.0,0.66,0.0,696.0,0.76,0.0,1399425556.0,1223542599.0,67.0,0.0,976.0,1.0,36.0,2.0,326.0,0.76,8.0,206.525
3.0,11.0,16.0,57.0,0.0,1.0,443.0,124.0,94.0,10.0,1701586146.0,0.55,0.0,744.0,0.66,1.0,1820982284.0,1953846221.0,71.0,1.0,751.0,1.0,17.0,2.0,310.0,0.54,8.0,266.638
2.0,16.0,8.0,16.0,1.0,0.0,380.0,117.0,81.0,6.0,1613470807.0,0.88,1.0,1009.0,0.88,0.0,2051416374.0,1614543238.0,72.0,1.0,721.0,1.0,42.0,2.0,278.0,0.72,3.0,471.198
4.0,13.0,9.0,36.0,0.0,0.0,458.0,102.0,46.0,9.0,1291643115.0,0.74,0.0,760.0,0.8,0.0,1403376080.0,1685937618.0,60.0,1.0,674.0,0.0,48.0,5.0,121.0,0.56,6.0,395.15
2.0,11.0,10.0,33.0,1.0,1.0,276.0,66.0,111.0,2.0,1393812604.0,0.57,0.0,628.0,0.56,1.0,1097942908.0,1644127456.0,29.0,0.0,873.0,1.0,41.0,3.0,436.0,0.85,7.0,244.777
2.0,11.0,8.0,9.0,1.0,0.0,366.0,120.0,75.0,5.0,1602839951.0,0.63,0.0,755.0,0.54,1.0,1879632611.0,1278162437.0,36.0,0.0,877.0,1.0,47.0,2.0,378.0,0.6,3.0,338.587
2.0,13.0,8.0,53.0,0.0,1.0,471.0,52.0,107.0,10.0,1874761598.0,0.77,0.0,952.0,0.72,0.0,2058098951.0,1651007960.0,31.0,1.0,862.0,0.0,31.0,5.0,490.0,0.79,7.0,538.519
2.0,8.0,15.0,26.0,1.0,1.0,490.0,52.0,86.0,4.0,2021460820.0,0.72,1.0,534.0,0.73,0.0,1585821933.0,1853656732.0,48.0,0.0,959.0,1.0,21.0,1.0,330.0,0.84,3.0,219.281
2.0,12.0,16.0,47.0,0.0,1.0,340.0,93.0,61.0,9.0,1776245209.0,0.73,0.0,749.0,0.56,1.0,1081419432.0,1624962459.0,61.0,1.0,527.0,0.0,34.0,4.0,487.0,0.55,2.0,275.829
4.0,10.0,16.0,64.0,1.0,0.0,208.0,82.0,116.0,5.0,1817850109.0,0.67,0.0,906.0,0.87,0.0,1791555059.0,1238532057.0,63.0,1.0,733.0,1.0,38.0,1.0,270.0,0.89,6.0,226.605
2.0,14.0,12.0,60.0,0.0,1.0,493.0,101.0,45.0,2.0,1895938136.0,0.56,0.0,662.0,0.66,1.0,2045131268.0,1218756386.0,55.0,1.0,523.0,0.0,32.0,5.0,183.0,0.89,5.0,244.38
2.0,9.0,9.0,47.0,1.0,0.0,262.0,60.0,56.0,2.0,2030103518.0,0.57,0.0,710.0,0.84,1.0,1259980181.0,1731153069.0,51.0,1.0,827.0,1.0,33.0,4.0,313.0,0.7,3.0,249.261
4.0,16.0,11.0,38.0,0.0,1.0,454.0,70.0,110.0,8.0,1439773025.0,0.89,0.0,862.0,0.75,0.0,1660966170.0,1199043954.0,62.0,0.0,750.0,1.0,24.0,3.0,239.0,0.83,5.0,230.871
3.0,15.0,11.0,9.0,1.0,1.0,246.0,40.0,68.0,8.0,1564345131.0,0.81,0.0,576.0,0.85,1.0,1243144900.0,1106870328.0,47.0,0.0,587.0,0.0,16.0,5.0,225.0,0.53,8.0,314.883
3.0,14.0,9.0,29.0,0.0,0.0,404.0,90.0,44.0,1.0,1368369228.0,0.72,0.0,1018.0,0.75,1.0,1641602001.0,1235140933.0,65.0,0.0,624.0,1.0,27.0,4.0,101.0,0.69,2.0,442.034
4.0,14.0,13.0,39.0,0.0,0.0,403.0,64.0,128.0,7.0,2014987450.0,0.68,0.0,652.0,0.71,1.0,2067731984.0,1863778413.0,42.0,1.0,585.0,0.0,44.0,5.0,376.0,0.68,5.0,229.352
3.0,16.0,9.0,38.0,0.0,0.0,265.0,69.0,78.0,8.0,1188350000.0,0.61,1.0,906.0,0.73,0.0,1788089956.0,1967259376.0,56.0,0.0,930.0,1.0,37.0,1.0,421.0,0.86,10.0,424.537
4.0,12.0,16.0,15.0,0.0,1.0,222.0,41.0,47.0,7.0,1965143206.0,0.8,0.0,809.0,0.81,1.0,2084152682.0,1831339755.0,42.0,0.0,513.0,1.0,45.0,3.0,372.0,0.74,8.0,192.369
2.0,13.0,12.0,50.0,1.0,0.0,471.0,44.0,76.0,7.0,1861706106.0,0.88,1.0,964.0,0.61,1.0,1706768950.0,1177400011.0,60.0,1.0,614.0,0.0,27.0,3.0,340.0,0.72,9.0,978.62
2.0,11.0,16.0,60.0,1.0,1.0,465.0,94.0,100.0,6.0,1743423249.0,0.71,1.0,629.0,0.76,0.0,1408121857.0,1406558215.0,38.0,1.0,860.0,0.0,40.0,5.0,237.0,0.63,5.0,269.812
3.0,9.0,14.0,57.0,1.0,1.0,496.0,115.0,112.0,3.0,1152419875.0,0.73,1.0,726.0,0.74,1.0,2022339860.0,1838415467.0,55.0,0.0,853.0,0.0,25.0,5.0,347.0,0.65,5.0,275.339
3.0,16.0,9.0,54.0,1.0,0.0,412.0,98.0,49.0,2.0,1209562473.0,0.71,0.0,990.0,0.87,0.0,1759450098.0,1393018266.0,36.0,0.0,730.0,0.0,48.0,3.0,212.0,0.84,9.0,435.87
2.0,9.0,10.0,15.0,1.0,0.0,335.0,106.0,87.0,3.0,1272351080.0,0.56,0.0,614.0,0.81,0.0,1298399972.0,1254592481.0,31.0,1.0,700.0,1.0,36.0,4.0,273.0,0.71,10.0,338.296
2.0,13.0,13.0,34.0,1.0,0.0,411.0,103.0,50.0,6.0,1276302732.0,0.68,0.0,863.0,0.71,0.0,1935895295.0,1733968330.0,44.0,1.0,532.0,1.0,26.0,2.0,329.0,0.7,9.0,207.635
2.0,9.0,13.0,52.0,0.0,0.0,258.0,82.0,103.0,8.0,1253025414.0,0.59,1.0,585.0,0.64,0.0,1159185237.0,1611532092.0,47.0,1.0,535.0,0.0,18.0,5.0,243.0,0.62,7.0,220.387
3.0,14.0,10.0,17.0,0.0,0.0,372.0,57.0,103.0,3.0,2097843447.0,0.51,0.0,561.0,0.8,1.0,2134887575.0,1446846001.0,29.0,0.0,836.0,1.0,20.0,5.0,114.0,0.54,1.0,284.263
3.0,8.0,14.0,63.0,0.0,0.0,274.0,126.0,53.0,8.0,1930610077.0,0.6,0.0,588.0,0.75,0.0,1117559945.0,2043081923.0,53.0,0.0,578.0,0.0,28.0,1.0,129.0,0.5,10.0,271.679
4.0,8.0,11.0,45.0,1.0,0.0,327.0,54.0,90.0,4.0,2088075791.0,0.73,0.0,990.0,0.71,0.0,1676772775.0,1982173918.0,53.0,1.0,958.0,0.0,27.0,1.0,322.0,0.83,4.0,247.712
4.0,14.0,10.0,35.0,1.0,1.0,403.0,125.0,48.0,8.0,1602097233.0,0.87,0.0,775.0,0.83,1.0,1815983745.0,1562058928.0,57.0,1.0,968.0,0.0,47.0,4.0,385.0,0.69,5.0,982.673
4.0,15.0,12.0,28.0,1.0,1.0,383.0,45.0,37.0,10.0,2134383572.0,0.76,1.0,911.0,0.73,1.0,1530034424.0,2073959435.0,24.0,1.0,788.0,0.0,27.0,4.0,422.0,0.69,3.0,239.936
3.0,8.0,10.0,40.0,0.0,0.0,482.0,33.0,107.0,1.0,1182338128.0,0.67,1.0,790.0,0.73,1.0,2089058330.0,1404477497.0,31.0,1.0,681.0,0.0,21.0,3.0,365.0,0.73,2.0,293.256
4.0,10.0,8.0,22.0,1.0,1.0,333.0,90.0,99.0,6.0,2116932236.0,0.75,0.0,839.0,0.8,1.0,1300401333.0,1210445219.0,53.0,1.0,600.0,1.0,45.0,2.0,370.0,0.73,4.0,598.023
2.0,14.0,9.0,62.0,0.0,0.0,499.0,101.0,93.0,1.0,1843050217.0,0.81,1.0,617.0,0.82,1.0,1280446120.0,1963795521.0,39.0,0.0,667.0,0.0,45.0,2.0,479.0,0.66,9.0,644.433
4.0,15.0,14.0,26.0,0.0,0.0,272.0,40.0,86.0,2.0,1565352689.0,0.51,1.0,920.0,0.54,1.0,1168205573.0,1160463428.0,44.0,0.0,789.0,1.0,24.0,3.0,416.0,0.64,2.0,230.986
2.0,13.0,11.0,46.0,0.0,0.0,269.0,87.0,112.0,10.0,1280220563.0,0.7,1.0,945.0,0.71,0.0,2132681288.0,1683533354.0,39.0,0.0,903.0,0.0,26.0,5.0,242.0,0.55,8.0,346.678
3.0,10.0,8.0,43.0,0.0,0.0,361.0,125.0,82.0,9.0,1526183608.0,0.81,0.0,839.0,0.83,0.0,1144074725.0,1561907566.0,65.0,1.0,501.0,0.0,34.0,3.0,228.0,0.87,8.0,1038.13
4.0,13.0,10.0,38.0,0.0,1.0,384.0,67.0,112.0,7.0,2089826688.0,0.87,1.0,595.0,0.56,1.0,1175995400.0,1992150180.0,49.0,1.0,552.0,0.0,29.0,5.0,185.0,0.89,5.0,288.361
3.0,12.0,16.0,25.0,0.0,0.0,401.0,42.0,104.0,5.0,1920668794.0,0.58,1.0,924.0,0.51,0.0,1125513411.0,1869685103.0,43.0,0.0,904.0,0.0,33.0,3.0,370.0,0.76,6.0,279.938
3.0,11.0,16.0,46.0,1.0,0.0,422.0,110.0,122.0,7.0,1599761403.0,0.8,0.0,614.0,0.83,0.0,1359214438.0,1525378763.0,53.0,0.0,642.0,1.0,45.0,2.0,294.0,0.63,10.0,221.516
4.0,10.0,11.0,47.0,1.0,1.0,360.0,52.0,121.0,10.0,2022627393.0,0.87,1.0,888.0,0.79,1.0,1937107680.0,1166544522.0,60.0,1.0,770.0,0.0,23.0,1.0,416.0,0.75,8.0,559.776
3.0,14.0,11.0,37.0,0.0,0.0,275.0,83.0,62.0,6.0,2049316054.0,0.74,1.0,961.0,0.62,0.0,1077947602.0,1983266644.0,54.0,0.0,549.0,1.0,33.0,5.0,105.0,0.85,8.0,201.127
4.0,14.0,11.0,54.0,1.0,1.0,242.0,51.0,50.0,3.0,1381172810.0,0.68,0.0,811.0,0.58,1.0,1251421977.0,1477253168.0,40.0,0.0,507.0,1.0,29.0,2.0,121.0,0.87,6.0,244.016
3.0,10.0,16.0,61.0,1.0,0.0,328.0,58.0,114.0,10.0,1527037246.0,0.55,1.0,674.0,0.81,0.0,1583802504.0,2115283177.0,48.0,0.0,728.0,0.0,23.0,4.0,426.0,0.6,6.0,448.836
3.0,15.0,8.0,25.0,1.0,0.0,224.0,77.0,53.0,4.0,1277830467.0,0.72,0.0,746.0,0.89,0.0,1580459246.0,1839644049.0,52.0,0.0,615.0,0.0,19.0,1.0,370.0,0.77,2.0,562.247
3.0,12.0,13.0,11.0,1.0,0.0,434.0,96.0,81.0,5.0,1416608098.0,0.77,1.0,1019.0,0.87,0.0,1922187098.0,1149183514.0,25.0,1.0,996.0,0.0,36.0,3.0,411.0,0.85,7.0,233.666
3.0,9.0,11.0,2.0,1.0,0.0,381.0,115.0,65.0,7.0,2129325427.0,0.54,1.0,960.0,0.56,0.0,1410588253.0,1403602217.0,52.0,1.0,702.0,0.0,45.0,5.0,259.0,0.78,3.0,585.314
4.0,14.0,13.0,3.0,1.0,1.0,327.0,123.0,113.0,3.0,1543095582.0,0.84,0.0,735.0,0.73,1.0,1936988346.0,1424262237.0,49.0,1.0,814.0,0.0,47.0,2.0,105.0,0.51,5.0,230.807
4.0,11.0,14.0,62.0,1.0,0.0,283.0,56.0,91.0,9.0,1224956344.0,0.7,1.0,823.0,0.67,1.0,1861438131.0,1886828711.0,42.0,1.0,808.0,1.0,32.0,2.0,185.0,0.9,7.0,250.055
2.0,16.0,13.0,55.0,0.0,0.0,257.0,39.0,105.0,7.0,2026430400.0,0.7,0.0,603.0,0.69,0.0,1493122249.0,1151854383.0,46.0,1.0,662.0,1.0,20.0,1.0,254.0,0.89,2.0,271.462
3.0,15.0,12.0,49.0,0.0,0.0,390.0,75.0,66.0,7.0,1539686564.0,0.62,0.0,952.0,0.55,1.0,1589745840.0,1370396701.0,30.0,1.0,951.0,0.0,46.0,1.0,136.0,0.8,6.0,271.669
3.0,9.0,12.0,41.0,0.0,0.0,485.0,94.0,39.0,8.0,1631316994.0,0.77,1.0,695.0,0.67,1.0,1199322505.0,1355395923.0,34.0,1.0,853.0,1.0,44.0,1.0,403.0,0.77,9.0,217.31
3.0,15.0,16.0,7.0,1.0,0.0,334.0,35.0,41.0,8.0,1665684011.0,0.73,0.0,613.0,0.62,0.0,2102250444.0,1086105575.0,65.0,0.0,679.0,1.0,21.0,5.0,187.0,0.89,1.0,239.995
4.0,9.0,12.0,4.0,1.0,0.0,466.0,57.0,37.0,6.0,2060181960.0,0.83,1.0,878.0,0.51,0.0,1239763349.0,1510550216.0,34.0,0.0,590.0,1.0,26.0,5.0,497.0,0.77,9.0,308.218
2.0,13.0,15.0,3.0,0.0,0.0,366.0,33.0,102.0,5.0,2006410178.0,0.65,0.0,911.0,0.55,1.0,2054532882.0,1950462554.0,42.0,0.0,830.0,1.0,36.0,3.0,413.0,0.72,5.0,280.724
4.0,14.0,8.0,42.0,1.0,0.0,337.0,90.0,80.0,3.0,1823779170.0,0.55,0.0,851.0,0.55,0.0,1947382464.0,2098879179.0,42.0,1.0,723.0,0.0,31.0,2.0,404.0,0.57,10.0,965.373
2.0,9.0,16.0,30.0,0.0,0.0,267.0,79.0,55.0,2.0,1334744084.0,0.72,1.0,958.0,0.82,1.0,1161674714.0,1089766793.0,42.0,1.0,946.0,0.0,27.0,4.0,375.0,0.6,3.0,240.518
3.0,12.0,12.0,64.0,0.0,0.0,496.0,94.0,68.0,4.0,1692887954.0,0.84,1.0,760.0,0.7,0.0,1478607523.0,1372598668.0,48.0,1.0,549.0,1.0,43.0,4.0,205.0,0.56,1.0,214.065
4.0,13.0,9.0,23.0,1.0,0.0,466.0,127.0,49.0,10.0,1196428958.0,0.81,0.0,818.0,0.62,1.0,2017557736.0,1355343939.0,44.0,0.0,897.0,1.0,31.0,4.0,419.0,0.88,9.0,828.296
4.0,10.0,12.0,18.0,0.0,1.0,304.0,103.0,120.0,1.0,1123166346.0,0.62,0.0,581.0,0.64,1.0,1630554825.0,1084409285.0,58.0,0.0,950.0,1.0,21.0,1.0,329.0,0.72,3.0,196.127
3.0,12.0,13.0,14.0,0.0,0.0,231.0,78.0,86.0,9.0,1350159113.0,0.69,0.0,630.0,0.74,1.0,2090406750.0,1762927104.0,46.0,0.0,911.0,1.0,43.0,1.0,258.0,0.53,9.0,271.437
3.0,12.0,15.0,31.0,0.0,0.0,370.0,107.0,94.0,1.0,1495230499.0,0.59,0.0,656.0,0.71,1.0,1336566342.0,1936437879.0,70.0,0.0,837.0,1.0,32.0,2.0,349.0,0.62,7.0,210.703
2.0,15.0,14.0,37.0,1.0,1.0,399.0,32.0,41.0,4.0,1478963327.0,0.88,1.0,714.0,0.7,0.0,1118988574.0,1146321592.0,68.0,0.0,563.0,0.0,48.0,2.0,178.0,0.67,5.0,460.124
4.0,13.0,11.0,45.0,0.0,0.0,222.0,66.0,101.0,7.0,1596609382.0,0.67,0.0,631.0,0.72,1.0,1453353511.0,1551232192.0,25.0,1.0,957.0,1.0,32.0,1.0,420.0,0.58,1.0,231.812
4.0,8.0,13.0,32.0,1.0,1.0,260.0,82.0,74.0,5.0,1662262642.0,0.87,1.0,827.0,0.79,1.0,1555069338.0,1810493461.0,36.0,1.0,921.0,0.0,34.0,1.0,442.0,0.73,6.0,257.136
2.0,16.0,10.0,53.0,1.0,1.0,324.0,117.0,50.0,5.0,2120389224.0,0.61,0.0,736.0,0.52,0.0,1771253552.0,1644674547.0,59.0,0.0,652.0,1.0,31.0,3.0,135.0,0.9,8.0,350.795
4.0,14.0,9.0,33.0,1.0,1.0,340.0,93.0,37.0,4.0,1781676238.0,0.86,1.0,750.0,0.57,1.0,1882968756.0,1883900090.0,58.0,1.0,734.0,1.0,19.0,4.0,258.0,0.77,9.0,590.164
3.0,10.0,9.0,37.0,1.0,0.0,207.0,40.0,39.0,9.0,1189591171.0,0.55,1.0,999.0,0.61,1.0,1465725313.0,1355280871.0,33.0,0.0,783.0,0.0,40.0,2.0,267.0,0.76,8.0,913.73
4.0,16.0,11.0,26.0,0.0,1.0,266.0,69.0,126.0,5.0,1851639603.0,0.54,1.0,840.0,0.82,0.0,1670210084.0,1978968982.0,43.0,1.0,912.0,1.0,17.0,2.0,231.0,0.88,1.0,225.018
4.0,8.0,16.0,59.0,1.0,0.0,208.0,128.0,83.0,6.0,1925835187.0,0.52,0.0,606.0,0.68,0.0,1909408955.0,1723805875.0,66.0,0.0,598.0,0.0,33.0,4.0,216.0,0.77,1.0,227.699
3.0,11.0,11.0,16.0,1.0,1.0,280.0,101.0,77.0,4.0,1561934692.0,0.6,0.0,567.0,0.76,1.0,1788002664.0,1117069524.0,71.0,0.0,857.0,1.0,33.0,5.0,135.0,0.57,4.0,241.945
4.0,13.0,12.0,26.0,1.0,1.0,471.0,52.0,84.0,5.0,2091088885.0,0.76,1.0,841.0,0.62,1.0,1629942980.0,1186697645.0,66.0,1.0,803.0,1.0,43.0,5.0,296.0,0.69,5.0,203.107
4.0,12.0,8.0,32.0,1.0,0.0,253.0,115.0,72.0,3.0,2117158726.0,0.72,1.0,790.0,0.77,1.0,1137893096.0,2034158527.0,41.0,0.0,918.0,1.0,21.0,2.0,461.0,0.9,3.0,806.818
4.0,11.0,10.0,23.0,1.0,0.0,380.0,48.0,86.0,2.0,1226404175.0,0.77,0.0,953.0,0.75,1.0,2047037305.0,1328282275.0,33.0,0.0,710.0,0.0,48.0,1.0,377.0,0.63,1.0,670.036
2.0,16.0,10.0,40.0,1.0,0.0,387.0,118.0,117.0,3.0,1830086959.0,0.68,1.0,1007.0,0.8,1.0,2032516309.0,1317061338.0,55.0,0.0,605.0,1.0,31.0,3.0,398.0,0.55,10.0,403.128
2.0,16.0,13.0,15.0,0.0,0.0,466.0,75.0,128.0,4.0,1738819045.0,0.87,0.0,557.0,0.66,1.0,1856605729.0,1673011382.0,24.0,0.0,652.0,0.0,21.0,1.0,126.0,0.7,4.0,270.089
3.0,15.0,16.0,31.0,0.0,0.0,240.0,126.0,102.0,6.0,1780215129.0,0.62,1.0,573.0,0.71,1.0,1790749061.0,1590191975.0,31.0,0.0,812.0,1.0,23.0,2.0,368.0,0.72,6.0,231.087
3.0,14.0,16.0,48.0,1.0,0.0,232.0,92.0,41.0,4.0,2012657367.0,0.82,1.0,697.0,0.59,0.0,1431308322.0,1197954090.0,27.0,0.0,898.0,0.0,45.0,1.0,489.0,0.78,9.0,566.412
2.0,11.0,13.0,13.0,1.0,1.0,469.0,39.0,107.0,4.0,1554587483.0,0.78,0.0,849.0,0.62,1.0,1130851149.0,2106122058.0,42.0,1.0,796.0,0.0,23.0,2.0,371.0,0.78,5.0,278.67
4.0,14.0,16.0,9.0,1.0,1.0,474.0,58.0,95.0,6.0,1097626014.0,0.74,0.0,632.0,0.79,0.0,2067259030.0,1922232138.0,69.0,1.0,933.0,0.0,39.0,4.0,257.0,0.87,8.0,251.542
4.0,8.0,10.0,50.0,0.0,0.0,374.0,94.0,89.0,3.0,1566600026.0,0.76,1.0,922.0,0.69,0.0,1914754650.0,1650886251.0,58.0,0.0,903.0,1.0,38.0,2.0,235.0,0.77,4.0,213.666
3.0,13.0,12.0,35.0,0.0,0.0,488.0,113.0,108.0,9.0,2088915943.0,0.6,1.0,578.0,0.72,1.0,1781221828.0,2088530884.0,36.0,0.0,663.0,1.0,21.0,2.0,208.0,0.68,6.0,230.934
4.0,8.0,15.0,15.0,0.0,1.0,497.0,68.0,70.0,7.0,1328444382.0,0.53,1.0,1022.0,0.7,0.0,2093476415.0,1513481977.0,48.0,1.0,673.0,1.0,24.0,3.0,329.0,0.85,10.0,301.468
4.0,14.0,15.0,57.0,0.0,0.0,331.0,113.0,105.0,2.0,1407666592.0,0.65,0.0,597.0,0.68,1.0,1496468767.0,1941037963.0,40.0,1.0,629.0,0.0,43.0,4.0,322.0,0.72,2.0,260.174
4.0,16.0,13.0,39.0,1.0,1.0,211.0,42.0,119.0,10.0,1452116454.0,0.8,1.0,687.0,0.57,0.0,1751331054.0,2061506379.0,35.0,0.0,735.0,1.0,35.0,2.0,289.0,0.6,7.0,252.347
2.0,10.0,11.0,58.0,1.0,0.0,380.0,122.0,56.0,2.0,1345001984.0,0.88,1.0,920.0,0.83,1.0,2058589583.0,1145904027.0,35.0,0.0,934.0,0.0,19.0,1.0,444.0,0.69,6.0,280.216
2.0,12.0,15.0,27.0,1.0,1.0,345.0,81.0,80.0,8.0,1678886062.0,0.69,1.0,611.0,0.65,1.0,1202530744.0,1781446876.0,37.0,1.0,730.0,0.0,17.0,3.0,432.0,0.52,8.0,243.177
2.0,14.0,8.0,28.0,1.0,0.0,313.0,116.0,126.0,5.0,1558223451.0,0.84,1.0,671.0,0.68,1.0,1251346280.0,1901664621.0,70.0,1.0,823.0,0.0,27.0,5.0,153.0,0.87,4.0,687.647
3.0,9.0,9.0,52.0,0.0,0.0,420.0,80.0,110.0,9.0,1605673406.0,0.68,0.0,905.0,0.89,0.0,2127981161.0,1247605761.0,44.0,1.0,977.0,0.0,37.0,3.0,128.0,0.59,2.0,391.616
2.0,12.0,12.0,52.0,1.0,0.0,299.0,126.0,109.0,1.0,1194819617.0,0.85,0.0,530.0,0.64,0.0,1123815156.0,2082675155.0,31.0,0.0,521.0,0.0,17.0,3.0,439.0,0.61,1.0,215.503
4.0,11.0,16.0,43.0,0.0,1.0,438.0,43.0,100.0,9.0,1591354386.0,0.63,1.0,993.0,0.8,1.0,1222197531.0,1156213994.0,39.0,0.0,612.0,1.0,44.0,4.0,179.0,0.84,10.0,232.29
4.0,16.0,16.0,7.0,0.0,0.0,226.0,90.0,76.0,6.0,1866150144.0,0.76,1.0,992.0,0.67,1.0,1737356459.0,1973107439.0,67.0,1.0,527.0,0.0,34.0,5.0,471.0,0.73,2.0,307.601
4.0,8.0,9.0,39.0,1.0,0.0,232.0,84.0,123.0,10.0,1262730475.0,0.81,1.0,513.0,0.79,1.0,1504270827.0,1881241499.0,47.0,0.0,790.0,1.0,30.0,5.0,286.0,0.88,2.0,555.25
4.0,16.0,10.0,9.0,0.0,0.0,494.0,67.0,118.0,4.0,2070838106.0,0.65,0.0,522.0,0.68,1.0,1781111794.0,1812164697.0,53.0,0.0,865.0,0.0,42.0,3.0,300.0,0.57,5.0,354.558
