spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,runtime
2.0,2.0,7.0,19.0,1.0,0.0,483.0,77.0,102.0,9.0,1196310309.0,0.59,0.0,856.0,0.64,1.0,1625757261.0,1977238988.0,32.0,0.0,742.0,1.0,38.0,1.0,275.0,0.58,10.0,1002.707
1.0,2.0,8.0,32.0,1.0,1.0,229.0,58.0,114.0,7.0,1172021261.0,0.81,0.0,818.0,0.8,1.0,1112074406.0,1746137743.0,53.0,1.0,975.0,0.0,42.0,2.0,114.0,0.66,9.0,987.711
1.0,3.0,4.0,5.0,0.0,0.0,255.0,83.0,34.0,2.0,1595426820.0,0.8,0.0,1000.0,0.59,0.0,1674934488.0,1271994162.0,48.0,1.0,998.0,1.0,23.0,4.0,167.0,0.52,5.0,693.91
2.0,7.0,6.0,56.0,0.0,0.0,443.0,71.0,98.0,5.0,1256753326.0,0.83,0.0,852.0,0.52,0.0,1684100209.0,1482299924.0,51.0,0.0,763.0,1.0,26.0,3.0,108.0,0.61,8.0,328.394
4.0,8.0,8.0,13.0,1.0,0.0,287.0,90.0,36.0,2.0,1284445687.0,0.56,0.0,576.0,0.84,1.0,2066716207.0,1667581145.0,28.0,1.0,803.0,1.0,30.0,3.0,161.0,0.5,2.0,472.44
1.0,2.0,3.0,41.0,1.0,1.0,333.0,49.0,105.0,6.0,1333941834.0,0.89,1.0,733.0,0.57,1.0,1084994611.0,1303190717.0,71.0,1.0,743.0,1.0,22.0,1.0,353.0,0.67,8.0,1205.137
4.0,8.0,4.0,25.0,0.0,0.0,395.0,93.0,91.0,7.0,1888267091.0,0.63,0.0,1018.0,0.8,0.0,1575535559.0,1646429515.0,35.0,1.0,707.0,0.0,42.0,5.0,178.0,0.66,2.0,272.039
3.0,6.0,3.0,7.0,0.0,1.0,245.0,122.0,69.0,1.0,1321742505.0,0.84,0.0,741.0,0.53,0.0,1191067266.0,1746469550.0,29.0,0.0,595.0,1.0,22.0,5.0,131.0,0.82,10.0,248.651
1.0,2.0,4.0,28.0,1.0,0.0,228.0,92.0,86.0,8.0,1261096252.0,0.83,1.0,580.0,0.66,0.0,1111228806.0,1279734535.0,48.0,1.0,616.0,1.0,20.0,5.0,304.0,0.76,6.0,1052.261
2.0,3.0,2.0,38.0,1.0,1.0,432.0,109.0,41.0,10.0,1147407437.0,0.61,0.0,978.0,0.66,0.0,1541924585.0,1447487362.0,24.0,0.0,906.0,1.0,42.0,5.0,347.0,0.82,6.0,608.654
2.0,6.0,5.0,35.0,1.0,1.0,325.0,44.0,40.0,4.0,2145007205.0,0.61,1.0,725.0,0.78,1.0,1957286033.0,1641590678.0,29.0,1.0,657.0,1.0,30.0,4.0,484.0,0.59,4.0,310.213
2.0,3.0,7.0,41.0,0.0,1.0,311.0,99.0,82.0,3.0,1156238448.0,0.75,0.0,605.0,0.81,1.0,1258192012.0,1557776939.0,57.0,0.0,929.0,1.0,33.0,3.0,462.0,0.56,1.0,541.319
4.0,3.0,8.0,27.0,0.0,0.0,205.0,103.0,57.0,9.0,1939007515.0,0.78,1.0,775.0,0.56,1.0,1217449997.0,1507271877.0,66.0,1.0,927.0,1.0,34.0,4.0,327.0,0.9,5.0,253.399
2.0,8.0,6.0,41.0,0.0,1.0,323.0,125.0,33.0,8.0,1755562691.0,0.81,1.0,838.0,0.73,0.0,1460007848.0,1416959900.0,43.0,1.0,924.0,0.0,26.0,5.0,302.0,0.59,2.0,261.23
2.0,4.0,2.0,62.0,1.0,0.0,370.0,105.0,40.0,9.0,1094014160.0,0.68,0.0,978.0,0.61,0.0,2034567057.0,1870937339.0,27.0,0.0,578.0,1.0,37.0,2.0,346.0,0.56,9.0,609.198
4.0,4.0,2.0,21.0,0.0,0.0,468.0,51.0,68.0,4.0,1735770168.0,0.61,0.0,851.0,0.77,1.0,2057311407.0,1093266380.0,47.0,1.0,610.0,1.0,26.0,4.0,433.0,0.52,7.0,271.937
2.0,4.0,8.0,9.0,0.0,1.0,435.0,102.0,115.0,6.0,1620059030.0,0.61,0.0,569.0,0.63,1.0,1489937839.0,1153334792.0,34.0,1.0,528.0,1.0,16.0,3.0,304.0,0.57,8.0,421.524
2.0,4.0,3.0,20.0,0.0,0.0,259.0,47.0,121.0,7.0,1119600829.0,0.76,0.0,640.0,0.54,1.0,1966675576.0,1488918387.0,67.0,1.0,627.0,1.0,18.0,4.0,159.0,0.83,3.0,388.171
3.0,3.0,8.0,10.0,1.0,1.0,326.0,116.0,93.0,5.0,2018338737.0,0.86,0.0,1016.0,0.84,0.0,1408767955.0,1685598092.0,68.0,1.0,582.0,1.0,31.0,4.0,378.0,0.72,4.0,305.455
2.0,6.0,4.0,17.0,0.0,1.0,450.0,88.0,126.0,8.0,1932347101.0,0.65,0.0,792.0,0.55,0.0,1497309456.0,1484893451.0,56.0,0.0,540.0,0.0,36.0,5.0,278.0,0.71,4.0,258.408
4.0,6.0,8.0,32.0,1.0,0.0,264.0,87.0,113.0,1.0,2120564968.0,0.58,0.0,585.0,0.55,0.0,2074390205.0,1402304182.0,31.0,0.0,945.0,0.0,37.0,2.0,237.0,0.53,3.0,210.99
2.0,6.0,5.0,61.0,0.0,0.0,475.0,86.0,105.0,2.0,1959184343.0,0.74,0.0,961.0,0.61,1.0,2014451655.0,1304782880.0,24.0,0.0,561.0,0.0,32.0,3.0,370.0,0.54,4.0,590.307
2.0,6.0,3.0,27.0,0.0,1.0,405.0,106.0,78.0,8.0,1595185888.0,0.78,1.0,579.0,0.59,1.0,1084312766.0,1649951623.0,27.0,1.0,613.0,1.0,42.0,3.0,176.0,0.55,7.0,328.16
4.0,7.0,7.0,41.0,0.0,0.0,316.0,102.0,128.0,5.0,1467069486.0,0.6,1.0,581.0,0.88,0.0,1759452471.0,1533503153.0,41.0,1.0,738.0,0.0,34.0,5.0,320.0,0.63,4.0,169.717
4.0,2.0,5.0,46.0,1.0,0.0,427.0,90.0,66.0,5.0,1546683486.0,0.73,0.0,538.0,0.53,1.0,1979828277.0,1581966285.0,70.0,0.0,751.0,1.0,17.0,3.0,390.0,0.71,5.0,397.835
4.0,2.0,7.0,58.0,0.0,1.0,266.0,49.0,32.0,8.0,1536795981.0,0.75,0.0,606.0,0.63,1.0,1243613065.0,1365060366.0,51.0,0.0,645.0,0.0,17.0,5.0,368.0,0.76,4.0,373.415
1.0,5.0,3.0,15.0,1.0,1.0,268.0,65.0,119.0,10.0,1870400216.0,0.82,0.0,515.0,0.82,1.0,2138473041.0,1467918938.0,60.0,1.0,811.0,0.0,22.0,2.0,443.0,0.85,7.0,530.293
3.0,5.0,3.0,12.0,0.0,0.0,233.0,123.0,39.0,5.0,1488164896.0,0.84,1.0,567.0,0.54,1.0,1449246056.0,2140995741.0,27.0,0.0,881.0,1.0,37.0,2.0,268.0,0.83,10.0,319.978
1.0,4.0,7.0,10.0,0.0,1.0,275.0,110.0,117.0,9.0,1978401700.0,0.62,0.0,566.0,0.66,1.0,1396146918.0,1624687007.0,65.0,0.0,838.0,1.0,32.0,1.0,270.0,0.68,10.0,527.393
3.0,8.0,4.0,63.0,0.0,1.0,273.0,55.0,122.0,10.0,1660624676.0,0.84,1.0,723.0,0.69,0.0,1833663866.0,1465843281.0,67.0,0.0,920.0,0.0,45.0,1.0,499.0,0.58,1.0,207.313
1.0,3.0,4.0,59.0,0.0,1.0,338.0,64.0,50.0,4.0,1510331112.0,0.6,1.0,763.0,0.8,1.0,1567220722.0,1926927726.0,59.0,0.0,636.0,1.0,31.0,5.0,385.0,0.89,9.0,695.97
3.0,5.0,2.0,22.0,1.0,1.0,434.0,79.0,122.0,8.0,1175885867.0,0.69,1.0,1016.0,0.75,0.0,1684652469.0,1425600302.0,24.0,0.0,879.0,0.0,45.0,5.0,377.0,0.84,2.0,234.71
2.0,3.0,7.0,59.0,1.0,1.0,456.0,69.0,115.0,9.0,1263276677.0,0.68,1.0,776.0,0.64,0.0,1839993676.0,1514206408.0,53.0,0.0,621.0,0.0,20.0,5.0,306.0,0.71,7.0,548.719
4.0,6.0,5.0,22.0,1.0,1.0,252.0,100.0,98.0,9.0,2013682338.0,0.56,1.0,612.0,0.55,0.0,1374300023.0,1441887505.0,72.0,0.0,882.0,1.0,47.0,3.0,184.0,0.68,6.0,204.952
1.0,2.0,6.0,40.0,1.0,1.0,276.0,98.0,97.0,1.0,1935075237.0,0.5,0.0,611.0,0.69,0.0,1906106230.0,2137430816.0,49.0,1.0,824.0,1.0,18.0,4.0,415.0,0.79,7.0,1013.685
3.0,2.0,6.0,40.0,1.0,1.0,229.0,57.0,59.0,7.0,1404395142.0,0.83,0.0,883.0,0.57,0.0,1271314724.0,1603343358.0,32.0,1.0,586.0,0.0,40.0,2.0,391.0,0.56,5.0,438.089
3.0,3.0,6.0,8.0,1.0,1.0,382.0,43.0,59.0,9.0,1188008962.0,0.89,1.0,851.0,0.68,1.0,1834964327.0,2132167497.0,50.0,1.0,782.0,0.0,21.0,5.0,118.0,0.76,6.0,450.231
1.0,2.0,4.0,18.0,1.0,0.0,359.0,47.0,117.0,8.0,1570934488.0,0.72,0.0,894.0,0.62,0.0,1836555031.0,1596645699.0,25.0,1.0,849.0,1.0,23.0,3.0,192.0,0.64,4.0,1038.073
3.0,7.0,6.0,34.0,1.0,1.0,428.0,56.0,83.0,10.0,1261718053.0,0.6,1.0,680.0,0.63,0.0,2093182584.0,1289440652.0,37.0,1.0,684.0,1.0,36.0,1.0,163.0,0.82,7.0,225.987
2.0,8.0,3.0,22.0,1.0,1.0,446.0,72.0,123.0,6.0,1148209290.0,0.66,0.0,697.0,0.64,1.0,1731171513.0,1863682018.0,50.0,0.0,984.0,1.0,37.0,1.0,466.0,0.89,5.0,703.663
4.0,8.0,8.0,10.0,0.0,0.0,282.0,86.0,33.0,9.0,2135988342.0,0.61,1.0,640.0,0.71,1.0,2116522943.0,1755320956.0,63.0,1.0,767.0,1.0,17.0,1.0,308.0,0.74,4.0,181.39
2.0,8.0,4.0,25.0,0.0,0.0,479.0,93.0,128.0,10.0,1262535239.0,0.63,1.0,814.0,0.8,0.0,1412481873.0,1264112874.0,61.0,0.0,725.0,1.0,33.0,1.0,126.0,0.57,7.0,404.477
4.0,2.0,3.0,61.0,1.0,0.0,439.0,53.0,127.0,5.0,1312297989.0,0.82,0.0,887.0,0.74,1.0,1344318422.0,2083364531.0,48.0,0.0,651.0,1.0,16.0,4.0,157.0,0.89,2.0,413.285
4.0,2.0,8.0,53.0,0.0,0.0,251.0,48.0,92.0,2.0,1728195715.0,0.77,1.0,930.0,0.85,1.0,1674250884.0,1586533192.0,72.0,1.0,949.0,1.0,29.0,3.0,427.0,0.87,10.0,403.157
1.0,3.0,2.0,9.0,1.0,1.0,443.0,38.0,92.0,1.0,1300212372.0,0.85,0.0,653.0,0.59,1.0,1393801270.0,1294508115.0,42.0,0.0,693.0,1.0,38.0,4.0,305.0,0.71,3.0,716.973
4.0,2.0,5.0,53.0,1.0,0.0,265.0,36.0,79.0,7.0,1552742178.0,0.51,0.0,753.0,0.62,0.0,1507068187.0,1787794021.0,50.0,1.0,974.0,0.0,47.0,2.0,194.0,0.8,4.0,377.738
2.0,7.0,6.0,31.0,1.0,0.0,447.0,36.0,72.0,10.0,1799811179.0,0.58,1.0,705.0,0.83,0.0,1980783583.0,1802109673.0,36.0,1.0,838.0,0.0,31.0,5.0,334.0,0.57,9.0,315.657
4.0,3.0,3.0,54.0,0.0,0.0,489.0,81.0,79.0,6.0,1151976640.0,0.57,0.0,526.0,0.51,1.0,1469322478.0,1902384763.0,56.0,1.0,685.0,1.0,41.0,1.0,405.0,0.79,9.0,262.791
2.0,7.0,6.0,28.0,0.0,0.0,226.0,54.0,112.0,7.0,1182080793.0,0.84,0.0,958.0,0.81,1.0,1453833404.0,2088593645.0,38.0,1.0,646.0,0.0,45.0,4.0,434.0,0.7,9.0,309.326
1.0,2.0,7.0,62.0,1.0,0.0,471.0,107.0,88.0,6.0,1593037759.0,0.6,1.0,914.0,0.55,1.0,1785470083.0,1249520795.0,72.0,0.0,736.0,1.0,44.0,3.0,493.0,0.7,2.0,1028.747
1.0,7.0,6.0,59.0,0.0,0.0,203.0,56.0,92.0,8.0,1235810661.0,0.83,0.0,967.0,0.79,1.0,2010440741.0,1456191229.0,52.0,1.0,662.0,0.0,19.0,5.0,283.0,0.55,3.0,360.909
1.0,3.0,7.0,37.0,0.0,0.0,481.0,103.0,65.0,5.0,1303872128.0,0.78,1.0,823.0,0.79,1.0,1454796297.0,1211288704.0,67.0,0.0,520.0,1.0,37.0,5.0,275.0,0.73,2.0,705.501
1.0,8.0,8.0,25.0,1.0,1.0,493.0,100.0,52.0,10.0,1705575485.0,0.65,0.0,562.0,0.88,0.0,1365789280.0,1394073749.0,31.0,1.0,654.0,1.0,21.0,3.0,255.0,0.7,9.0,386.391
4.0,7.0,4.0,45.0,0.0,1.0,459.0,59.0,87.0,4.0,1263964462.0,0.72,0.0,871.0,0.78,1.0,1735047906.0,1669129486.0,51.0,1.0,817.0,0.0,39.0,1.0,480.0,0.57,8.0,522.575
3.0,7.0,8.0,10.0,1.0,0.0,224.0,48.0,112.0,10.0,1356763875.0,0.63,0.0,653.0,0.58,0.0,1976244654.0,1853539559.0,36.0,0.0,716.0,0.0,40.0,3.0,251.0,0.83,3.0,233.771
3.0,5.0,4.0,11.0,1.0,1.0,206.0,65.0,82.0,5.0,1352655954.0,0.64,1.0,709.0,0.62,0.0,1851787724.0,1645227953.0,30.0,0.0,666.0,0.0,25.0,5.0,234.0,0.73,3.0,203.804
2.0,5.0,7.0,27.0,0.0,0.0,456.0,126.0,59.0,1.0,1467348106.0,0.78,1.0,733.0,0.68,1.0,1335791287.0,1508160238.0,41.0,1.0,698.0,0.0,42.0,3.0,226.0,0.56,9.0,299.866
1.0,7.0,6.0,23.0,0.0,0.0,305.0,103.0,102.0,9.0,1266204855.0,0.56,1.0,749.0,0.58,1.0,2093248938.0,1263198448.0,55.0,0.0,515.0,1.0,21.0,3.0,264.0,0.84,2.0,374.163
2.0,3.0,6.0,7.0,0.0,1.0,250.0,108.0,57.0,1.0,1347628473.0,0.72,0.0,592.0,0.7,1.0,1385579847.0,1950963010.0,24.0,1.0,920.0,1.0,48.0,1.0,289.0,0.7,6.0,541.65
4.0,2.0,4.0,51.0,1.0,1.0,474.0,91.0,48.0,5.0,1797643596.0,0.75,1.0,598.0,0.62,0.0,1210946912.0,1273365424.0,27.0,0.0,767.0,0.0,18.0,1.0,229.0,0.82,2.0,375.125
1.0,3.0,5.0,20.0,1.0,1.0,344.0,121.0,95.0,2.0,2098286074.0,0.85,0.0,705.0,0.64,0.0,2016516429.0,2033717326.0,67.0,1.0,815.0,1.0,25.0,4.0,499.0,0.65,4.0,690.732
1.0,5.0,3.0,19.0,1.0,1.0,210.0,123.0,61.0,8.0,1335117595.0,0.71,0.0,600.0,0.83,1.0,2115529532.0,2042006310.0,66.0,1.0,746.0,0.0,28.0,2.0,311.0,0.67,10.0,520.008
4.0,4.0,2.0,8.0,1.0,0.0,262.0,125.0,58.0,5.0,2062515648.0,0.88,0.0,765.0,0.53,0.0,1231236131.0,1141219770.0,35.0,0.0,509.0,1.0,29.0,4.0,166.0,0.71,10.0,286.136
4.0,7.0,4.0,17.0,1.0,0.0,317.0,78.0,111.0,3.0,1594843781.0,0.88,1.0,1013.0,0.82,0.0,1339260333.0,1932036801.0,71.0,1.0,670.0,0.0,21.0,2.0,173.0,0.8,9.0,178.42
3.0,7.0,4.0,39.0,1.0,0.0,433.0,37.0,114.0,3.0,1826503818.0,0.87,0.0,972.0,0.63,0.0,2021764317.0,1965320944.0,64.0,1.0,946.0,0.0,47.0,4.0,460.0,0.82,5.0,257.921
1.0,7.0,3.0,53.0,1.0,1.0,293.0,37.0,44.0,3.0,2113829057.0,0.86,1.0,594.0,0.88,1.0,1272521286.0,1956412161.0,38.0,1.0,961.0,1.0,21.0,5.0,154.0,0.89,10.0,369.272
2.0,2.0,6.0,61.0,0.0,0.0,258.0,121.0,51.0,10.0,1433140134.0,0.9,0.0,992.0,0.74,1.0,1081514368.0,1343213330.0,39.0,1.0,894.0,0.0,31.0,5.0,401.0,0.67,3.0,582.808
1.0,5.0,4.0,13.0,0.0,1.0,302.0,106.0,43.0,9.0,1579177315.0,0.79,1.0,744.0,0.74,1.0,2095707175.0,1292756072.0,50.0,1.0,583.0,1.0,17.0,5.0,272.0,0.74,8.0,451.404
3.0,6.0,8.0,60.0,0.0,0.0,469.0,125.0,61.0,7.0,1358825585.0,0.88,1.0,837.0,0.59,1.0,1534640769.0,1425014486.0,71.0,1.0,551.0,1.0,29.0,4.0,307.0,0.71,8.0,254.538
1.0,6.0,6.0,52.0,1.0,0.0,214.0,128.0,122.0,4.0,1148207645.0,0.63,0.0,527.0,0.78,0.0,1531545486.0,1950951168.0,59.0,0.0,750.0,1.0,39.0,2.0,233.0,0.62,1.0,430.201
3.0,2.0,5.0,10.0,0.0,1.0,490.0,67.0,40.0,3.0,1641711314.0,0.89,1.0,650.0,0.64,1.0,2113795607.0,1401065729.0,37.0,1.0,973.0,1.0,36.0,3.0,295.0,0.72,7.0,991.935
3.0,3.0,2.0,46.0,1.0,1.0,423.0,88.0,74.0,10.0,1218198214.0,0.5,0.0,686.0,0.67,0.0,2103416117.0,1539497622.0,26.0,1.0,949.0,1.0,36.0,1.0,386.0,0.63,3.0,315.897
4.0,3.0,8.0,28.0,0.0,1.0,296.0,92.0,61.0,1.0,1250469771.0,0.65,1.0,938.0,0.62,1.0,1728663426.0,1602523726.0,25.0,0.0,820.0,0.0,48.0,5.0,270.0,0.72,8.0,242.725
2.0,6.0,8.0,58.0,0.0,1.0,267.0,58.0,64.0,8.0,1782348908.0,0.76,1.0,602.0,0.59,1.0,1723452692.0,1513969343.0,29.0,1.0,507.0,0.0,47.0,5.0,282.0,0.86,7.0,314.865
4.0,7.0,3.0,35.0,0.0,0.0,440.0,49.0,53.0,10.0,1845606507.0,0.54,1.0,825.0,0.81,0.0,1856399262.0,2059978296.0,38.0,1.0,691.0,0.0,30.0,3.0,223.0,0.63,10.0,209.359
4.0,4.0,7.0,31.0,0.0,0.0,430.0,123.0,34.0,1.0,2135458007.0,0.72,0.0,643.0,0.78,1.0,1535812838.0,1951696419.0,35.0,1.0,500.0,1.0,26.0,3.0,134.0,0.64,6.0,332.04
3.0,7.0,5.0,49.0,1.0,0.0,426.0,58.0,68.0,9.0,1774641235.0,0.68,0.0,628.0,0.66,0.0,1825204175.0,1627249593.0,56.0,0.0,893.0,0.0,42.0,4.0,344.0,0.8,1.0,251.472
2.0,2.0,4.0,5.0,0.0,1.0,484.0,79.0,67.0,9.0,1752738791.0,0.74,1.0,525.0,0.68,1.0,1963158080.0,1546422830.0,67.0,0.0,814.0,0.0,38.0,5.0,278.0,0.52,8.0,584.62
2.0,5.0,5.0,2.0,0.0,1.0,210.0,85.0,73.0,9.0,2032532170.0,0.59,0.0,640.0,0.51,1.0,1320435473.0,1917080905.0,53.0,0.0,864.0,1.0,19.0,5.0,240.0,0.61,3.0,311.676
2.0,2.0,6.0,55.0,1.0,1.0,341.0,84.0,48.0,7.0,1715844777.0,0.86,1.0,820.0,0.69,0.0,1463781268.0,1762214843.0,37.0,1.0,936.0,1.0,40.0,1.0,179.0,0.86,9.0,605.403
3.0,3.0,6.0,47.0,1.0,1.0,383.0,68.0,69.0,10.0,1888329812.0,0.82,0.0,854.0,0.84,0.0,1150553292.0,1376172054.0,44.0,1.0,525.0,0.0,31.0,1.0,242.0,0.82,6.0,430.082
4.0,8.0,5.0,6.0,0.0,0.0,250.0,77.0,115.0,7.0,1670790772.0,0.56,1.0,872.0,0.66,1.0,1766529930.0,1731049975.0,61.0,0.0,685.0,1.0,23.0,4.0,485.0,0.58,1.0,271.615
4.0,4.0,7.0,63.0,0.0,0.0,271.0,104.0,89.0,7.0,1527971686.0,0.5,1.0,521.0,0.74,0.0,1887320376.0,1186776584.0,61.0,1.0,915.0,0.0,29.0,5.0,497.0,0.73,5.0,412.333
3.0,7.0,3.0,30.0,0.0,1.0,311.0,74.0,52.0,5.0,1866124014.0,0.72,1.0,926.0,0.67,0.0,1194125396.0,1340397316.0,25.0,1.0,658.0,0.0,18.0,1.0,478.0,0.76,6.0,253.778
1.0,2.0,6.0,15.0,1.0,0.0,258.0,83.0,76.0,4.0,1975543950.0,0.58,0.0,790.0,0.89,0.0,1723135076.0,1612568524.0,28.0,0.0,936.0,0.0,36.0,3.0,251.0,0.74,9.0,994.58
1.0,8.0,2.0,62.0,1.0,1.0,378.0,37.0,112.0,3.0,1174759318.0,0.55,1.0,852.0,0.73,0.0,1440776340.0,1920704949.0,34.0,1.0,586.0,1.0,28.0,5.0,428.0,0.61,10.0,370.559
3.0,2.0,3.0,2.0,1.0,1.0,485.0,99.0,74.0,7.0,1969479518.0,0.6,1.0,521.0,0.85,1.0,2132612978.0,1687005959.0,52.0,1.0,960.0,1.0,16.0,2.0,312.0,0.83,3.0,469.864
1.0,3.0,3.0,57.0,0.0,0.0,432.0,103.0,82.0,7.0,1634388550.0,0.6,1.0,710.0,0.68,0.0,1940976194.0,1281471803.0,70.0,1.0,719.0,1.0,38.0,4.0,341.0,0.51,1.0,701.808
4.0,4.0,7.0,27.0,0.0,0.0,265.0,67.0,118.0,8.0,2116397789.0,0.51,0.0,603.0,0.82,1.0,1189036277.0,1353791390.0,61.0,0.0,908.0,1.0,25.0,4.0,354.0,0.83,3.0,264.975
3.0,5.0,7.0,45.0,0.0,0.0,242.0,94.0,32.0,10.0,1192810786.0,0.85,0.0,644.0,0.82,1.0,1933055369.0,1534024077.0,61.0,1.0,808.0,1.0,41.0,2.0,151.0,0.54,9.0,329.701
1.0,2.0,3.0,44.0,0.0,0.0,259.0,48.0,104.0,10.0,1410622926.0,0.63,1.0,723.0,0.62,1.0,1805951835.0,1993484092.0,72.0,0.0,610.0,1.0,43.0,5.0,111.0,0.55,7.0,1013.117
3.0,8.0,6.0,20.0,0.0,0.0,396.0,36.0,50.0,3.0,1108757697.0,0.64,0.0,649.0,0.82,1.0,1415145925.0,1845383802.0,64.0,0.0,647.0,1.0,44.0,5.0,382.0,0.75,1.0,219.196
4.0,5.0,7.0,38.0,0.0,1.0,344.0,52.0,93.0,1.0,1838011344.0,0.57,0.0,947.0,0.85,1.0,1897456545.0,1477020058.0,40.0,1.0,500.0,1.0,46.0,5.0,247.0,0.78,2.0,204.323
4.0,7.0,3.0,42.0,0.0,1.0,361.0,59.0,47.0,3.0,1701339262.0,0.9,1.0,968.0,0.69,0.0,1498913014.0,1496288796.0,47.0,0.0,853.0,0.0,28.0,3.0,149.0,0.66,1.0,212.345
2.0,6.0,5.0,37.0,1.0,1.0,346.0,90.0,47.0,5.0,1650824659.0,0.6,0.0,981.0,0.56,1.0,1813133881.0,1893480260.0,65.0,0.0,596.0,1.0,26.0,4.0,296.0,0.53,3.0,319.245
2.0,4.0,4.0,28.0,0.0,1.0,433.0,41.0,86.0,7.0,1915386889.0,0.54,0.0,559.0,0.9,0.0,1343738478.0,1732241923.0,55.0,0.0,770.0,0.0,47.0,3.0,129.0,0.8,6.0,978.255
2.0,4.0,6.0,33.0,0.0,0.0,259.0,71.0,108.0,4.0,1113571539.0,0.52,0.0,685.0,0.68,1.0,2130245017.0,1297638847.0,51.0,0.0,615.0,0.0,26.0,2.0,419.0,0.55,1.0,383.217
1.0,4.0,3.0,55.0,0.0,0.0,416.0,109.0,92.0,3.0,1536801111.0,0.68,0.0,1023.0,0.82,1.0,1460865245.0,2107618718.0,35.0,1.0,538.0,1.0,47.0,3.0,154.0,0.62,4.0,542.273
3.0,5.0,4.0,38.0,1.0,1.0,461.0,64.0,119.0,5.0,2130567811.0,0.52,1.0,521.0,0.7,1.0,1239213663.0,2024800225.0,60.0,0.0,675.0,0.0,47.0,4.0,368.0,0.67,3.0,235.413
4.0,4.0,6.0,47.0,1.0,1.0,351.0,128.0,62.0,2.0,1999001260.0,0.59,1.0,632.0,0.66,0.0,1823442377.0,1566360636.0,53.0,0.0,648.0,0.0,31.0,2.0,350.0,0.53,5.0,262.824
4.0,7.0,2.0,49.0,1.0,1.0,383.0,71.0,58.0,8.0,1998742671.0,0.61,0.0,550.0,0.68,0.0,1424254368.0,1900706472.0,30.0,1.0,850.0,0.0,39.0,5.0,298.0,0.66,10.0,201.408
3.0,4.0,6.0,42.0,1.0,1.0,488.0,91.0,106.0,1.0,1727382173.0,0.84,1.0,963.0,0.84,1.0,1803133382.0,1935129935.0,24.0,1.0,816.0,0.0,38.0,3.0,270.0,0.88,2.0,461.015
3.0,8.0,8.0,33.0,1.0,1.0,242.0,111.0,84.0,7.0,2051456310.0,0.67,0.0,944.0,0.74,0.0,1841704865.0,1354834531.0,30.0,1.0,608.0,0.0,35.0,5.0,233.0,0.64,7.0,213.212
2.0,4.0,5.0,29.0,0.0,0.0,252.0,125.0,98.0,10.0,1433185612.0,0.83,1.0,957.0,0.85,0.0,1770064903.0,1337939677.0,60.0,0.0,583.0,0.0,31.0,4.0,424.0,0.51,4.0,543.792
3.0,8.0,3.0,5.0,1.0,0.0,363.0,108.0,34.0,3.0,1986820023.0,0.77,1.0,983.0,0.68,1.0,1227229001.0,1518963792.0,49.0,1.0,640.0,1.0,19.0,3.0,177.0,0.9,10.0,232.496
1.0,2.0,8.0,22.0,1.0,0.0,295.0,91.0,45.0,1.0,1528840341.0,0.57,1.0,685.0,0.64,0.0,1478243619.0,2029646436.0,47.0,1.0,907.0,0.0,34.0,1.0,345.0,0.78,10.0,993.144
1.0,6.0,5.0,7.0,1.0,1.0,448.0,36.0,128.0,2.0,1932759559.0,0.79,1.0,775.0,0.63,1.0,1497263056.0,1613417833.0,70.0,0.0,557.0,0.0,46.0,5.0,434.0,0.64,10.0,425.051
2.0,5.0,2.0,13.0,0.0,1.0,434.0,81.0,53.0,9.0,1645051001.0,0.67,1.0,812.0,0.74,0.0,1190523274.0,1474380494.0,45.0,0.0,876.0,1.0,33.0,4.0,142.0,0.54,5.0,319.264
2.0,7.0,8.0,3.0,1.0,0.0,253.0,37.0,41.0,10.0,1677185955.0,0.64,0.0,603.0,0.86,1.0,1643910748.0,1800705660.0,72.0,1.0,924.0,1.0,22.0,4.0,361.0,0.9,3.0,296.399
4.0,3.0,7.0,30.0,1.0,1.0,324.0,34.0,33.0,9.0,1578912707.0,0.74,0.0,917.0,0.53,0.0,1744226674.0,1427283930.0,32.0,0.0,815.0,1.0,23.0,1.0,267.0,0.53,8.0,456.286
1.0,5.0,4.0,17.0,1.0,0.0,412.0,107.0,120.0,2.0,1252180010.0,0.89,1.0,538.0,0.76,1.0,1181626847.0,1357731063.0,35.0,1.0,804.0,1.0,27.0,2.0,284.0,0.84,4.0,452.225
4.0,3.0,7.0,51.0,0.0,1.0,209.0,84.0,47.0,9.0,1212463128.0,0.67,0.0,572.0,0.89,0.0,1526342927.0,2049671756.0,30.0,1.0,761.0,0.0,37.0,4.0,180.0,0.51,8.0,239.462
